CUSTOMER_SIGN_UP_DATE,CUSTOMER_COMPANY_DISTRICT,CUSTOMER_AGE,CUSTOMER_COMPANY_SIZE,CUSTOMER_INDUSTRY,CUSTOMER_REVENUE_USD_AMT,CUSTOMER_TOTAL_LOAN_DEFAULTED_COUNT,TERM_LOAN_COUNT,CREDIT_LINE_COUNT,AVERAGE_LOAN_DISBURSAL_USD_AMOUNT,FIRST_LOAN_DISBURSAL_DATE_LCL_TS,CUSTOMER_ACQUISITION_SOURCE,DAYS_FROM_SIGNUP_TO_FIRST_LOAN,YEAR_JOINED,CUSTOMER_AGE_GROUP
2020-07-14 00:00:00.000000,ISKANDAR PUTERI,36,Small,Education,17163.95,0,1,0,15649.41,2020-07-27 00:00:00.000000,Organic,13.0,2020,35-44 yo
2022-10-15 00:00:00.000000,BATU CAVES,32,Small,Motor Vehicles Repair,842.82,1,1,0,1564.94,2022-10-25 00:00:00.000000,Organic,10.0,2022,25-34 yo
2023-03-02 00:00:00.000000,SUNGAI PETANI,42,Small,Motor Vehicles Repair,22261.93,0,2,0,26854.39,2023-03-15 00:00:00.000000,Digital Marketing,13.0,2023,35-44 yo
2022-12-20 00:00:00.000000,BANDAR PUNCAK ALAM,34,Small,Motor Vehicles Repair,3249.95,1,1,0,7918.6,2023-01-11 00:00:00.000000,Employee Referrals,22.0,2022,25-34 yo
2022-08-24 00:00:00.000000,PENAMPANG,45,Small,Storage,1315.5,1,1,0,1564.94,2022-09-06 00:00:00.000000,Digital Marketing,13.0,2022,45-54 yo
2020-09-01 00:00:00.000000,KUCHING,40,Small,Motor Vehicles Repair,32295.580000000005,0,5,0,15023.434,2020-09-21 00:00:00.000000,Digital Marketing,20.0,2020,35-44 yo
2023-02-20 00:00:00.000000,Skudai,40,Small,Motor Vehicles Repair,1458.83,1,1,0,4131.45,2023-03-13 00:00:00.000000,Brokers,21.0,2023,35-44 yo
2020-11-16 00:00:00.000000,SKUDAI,34,Small,Administrative and Support Service Activities,5075.84,0,1,0,3943.65,2022-06-30 00:00:00.000000,Organic,591.0,2020,25-34 yo
2022-05-17 00:00:00.000000,KUALA LUMPUR,35,Small,F&B,12802.77,0,1,0,9389.65,2022-06-03 00:00:00.000000,Digital Marketing,17.0,2022,35-44 yo
2019-06-10 00:00:00.000000,ULU TIRAM,36,Small,Education,8509.94,0,1,0,9389.65,2021-05-18 00:00:00.000000,Employee Referrals,708.0,2019,35-44 yo
2019-12-30 00:00:00.000000,BANDAR SERI ISKANDAR,44,Small,Motor Vehicles Repair,4299.32,0,1,0,6259.77,2020-01-07 00:00:00.000000,Digital Marketing,8.0,2019,35-44 yo
2022-11-07 00:00:00.000000,RAWANG,29,Small,Motor Vehicles Repair,11295.6,0,1,0,12519.53,2022-11-22 00:00:00.000000,Digital Marketing,15.0,2022,25-34 yo
2022-11-29 00:00:00.000000,SHAH ALAM,36,Small,F&B,15215.89,0,1,0,15492.92,2023-02-20 00:00:00.000000,Others,83.0,2022,35-44 yo
2022-04-12 00:00:00.000000,KAMPUNG RAJA,29,Small,F&B,2886.21,1,1,0,4162.74,2022-04-26 00:00:00.000000,Platform Partners,14.0,2022,25-34 yo
2023-12-04 00:00:00.000000,KOTA TINGGI,41,Small,Motor Vehicles Repair,1864.95,0,1,0,7574.32,2023-12-14 00:00:00.000000,Others,10.0,2023,35-44 yo
2022-08-10 00:00:00.000000,MUAR,38,Medium,Motor Vehicles Repair,13808.86,0,2,0,11987.45,2022-09-29 00:00:00.000000,Employee Referrals,50.0,2022,35-44 yo
2023-02-11 00:00:00.000000,JOHOR BAHRU,38,Small,F&B,18977.75,0,1,0,25821.53,2023-03-08 00:00:00.000000,Organic,25.0,2023,35-44 yo
2021-08-30 00:00:00.000000,BATU PAHAT,41,Small,F&B,510.23,1,1,0,938.96,2022-04-21 00:00:00.000000,Platform Partners,234.0,2021,35-44 yo
2022-04-19 00:00:00.000000,BANTING,41,Small,Manufacturing,4878.74,1,1,0,13302.0,2022-04-29 00:00:00.000000,Digital Marketing,10.0,2022,35-44 yo
2019-09-25 00:00:00.000000,KUALA LUMPUR,30,Small,Manufacturing,17683.84,0,2,0,7824.705,2019-11-21 00:00:00.000000,Offline Marketing,57.0,2019,25-34 yo
2023-02-06 00:00:00.000000,BUKIT MERTAJAM,37,Micro,Motor Vehicles Repair,4160.74,0,1,0,5164.31,2023-03-21 00:00:00.000000,Organic,43.0,2023,35-44 yo
2022-10-28 00:00:00.000000,KUALA LUMPUR,33,Small,Motor Vehicles Repair,17606.19,0,1,0,20344.24,2022-11-21 00:00:00.000000,Digital Marketing,24.0,2022,25-34 yo
2021-04-14 00:00:00.000000,LAHAD DATU,31,Medium,"Agriculture, Forestry and Fishing",71881.66,0,1,0,31298.83,2021-04-26 00:00:00.000000,Organic,12.0,2021,25-34 yo
2023-02-13 00:00:00.000000,KAJANG,36,Micro,Storage,1655.18,0,1,0,2754.3,2023-02-23 00:00:00.000000,Digital Marketing,10.0,2023,35-44 yo
2021-12-09 00:00:00.000000,PETALING JAYA,41,Small,Manufacturing,26780.19,0,2,0,18341.115,2022-01-10 00:00:00.000000,Platform Partners,32.0,2021,35-44 yo
2021-03-23 00:00:00.000000,SUBANG JAYA,45,Micro,Manufacturing,12581.41,0,1,0,15649.41,2022-09-13 00:00:00.000000,EDMs,539.0,2021,45-54 yo
2023-01-04 00:00:00.000000,SUNGAI RAMBAI,44,Micro,Storage,2241.94,0,1,0,3129.88,2023-01-13 00:00:00.000000,Platform Partners,9.0,2023,35-44 yo
2022-03-16 00:00:00.000000,BANDAR BARU BANGI,31,Micro,Professional Activities,10253.56,0,2,0,7824.71,2022-04-06 00:00:00.000000,Platform Partners,21.0,2022,25-34 yo
2021-11-01 00:00:00.000000,BANDAR SERI ISKANDAR,47,Micro,Motor Vehicles Repair,4922.46,0,3,0,3129.8799999999997,2022-02-28 00:00:00.000000,Digital Marketing,119.0,2021,45-54 yo
2023-04-06 00:00:00.000000,IPOH,31,Micro,Human Health and Social Work Activities,776.06,1,1,0,1721.44,2023-04-12 00:00:00.000000,Organic,6.0,2023,25-34 yo
2019-04-25 00:00:00.000000,KUALA LUMPUR,47,Medium,Motor Vehicles Repair,20769.14,0,1,0,9389.65,2019-05-09 00:00:00.000000,Organic,14.0,2019,45-54 yo
2022-09-16 00:00:00.000000,SETIU,27,Micro,F&B,2182.13,0,1,0,3129.88,2022-10-12 00:00:00.000000,Platform Partners,26.0,2022,25-34 yo
2019-06-29 00:00:00.000000,SUNGAI PETANI,41,Small,Motor Vehicles Repair,22045.5,1,2,0,15649.41,2021-06-08 00:00:00.000000,Employee Referrals,710.0,2019,35-44 yo
2022-07-14 00:00:00.000000,PUCHONG,39,Small,Manufacturing,6159.82,0,1,0,7824.71,2022-07-25 00:00:00.000000,Organic,11.0,2022,35-44 yo
2021-04-03 00:00:00.000000,MELAKA,30,Micro,Motor Vehicles Repair,2896.14,2,2,0,2159.62,2021-04-15 00:00:00.000000,Digital Marketing,12.0,2021,25-34 yo
2020-10-02 00:00:00.000000,TAWAU,38,Small,Manufacturing,10445.49,0,4,0,4694.82,2021-02-22 00:00:00.000000,Organic,143.0,2020,35-44 yo
2021-07-21 00:00:00.000000,KLANG,31,Micro,Motor Vehicles Repair,6143.95,0,1,0,6259.77,2021-11-23 00:00:00.000000,Platform Partners,125.0,2021,25-34 yo
2022-10-30 00:00:00.000000,PENAMPANG,31,Small,F&B,12518.700000000003,0,0,15,12269.142666666668,2022-11-14 00:00:00.000000,Brokers,15.0,2022,25-34 yo
2021-06-15 00:00:00.000000,SHAH ALAM,33,Small,F&B,5839.63,0,1,0,7073.54,2021-06-28 00:00:00.000000,Platform Partners,13.0,2021,25-34 yo
2020-09-19 00:00:00.000000,ARAU,27,Small,Motor Vehicles Repair,19368.53,0,3,0,9389.65,2020-09-29 00:00:00.000000,Platform Partners,10.0,2020,25-34 yo
2019-06-28 00:00:00.000000,BATU PAHAT,59,Small,Motor Vehicles Repair,38816.14999999998,0,4,38,8525.951190476193,2019-08-01 00:00:00.000000,Organic,34.0,2019,55-64 yo
2022-03-21 00:00:00.000000,KUDAT,45,Small,F&B,2770.09,1,1,0,4694.82,2022-04-06 00:00:00.000000,Platform Partners,16.0,2022,45-54 yo
2022-05-26 00:00:00.000000,PETALING JAYA,81,Small,F&B,24236.42,0,1,0,34428.71,2023-03-24 00:00:00.000000,Others,302.0,2022,65+ yo
2022-05-17 00:00:00.000000,BAGAN SERAI,32,Small,Motor Vehicles Repair,1156.61,1,1,0,2816.89,2022-05-27 00:00:00.000000,Organic,10.0,2022,25-34 yo
2021-11-22 00:00:00.000000,AMPANG,44,Small,F&B,2762.84,0,2,0,1877.93,2021-12-09 00:00:00.000000,Platform Partners,17.0,2021,35-44 yo
2022-08-25 00:00:00.000000,PERAI,29,Small,Manufacturing,6986.9,0,1,0,7730.81,2022-09-23 00:00:00.000000,Digital Marketing,29.0,2022,25-34 yo
2022-11-29 00:00:00.000000,KAJANG,34,Small,Motor Vehicles Repair,23231.36,0,1,0,31298.83,2022-12-07 00:00:00.000000,Employee Referrals,8.0,2022,25-34 yo
2023-10-20 00:00:00.000000,PENDANG,33,Micro,Other Service Activities,328.91,0,1,0,1032.86,2023-10-30 00:00:00.000000,Digital Marketing,10.0,2023,25-34 yo
2022-08-03 00:00:00.000000,TAIPING,38,Small,Motor Vehicles Repair,2128.4,1,1,0,4694.82,2022-12-28 00:00:00.000000,Organic,147.0,2022,35-44 yo
2023-04-04 00:00:00.000000,BAYAN LEPAS,30,Micro,Storage,4231.19,0,1,0,5164.31,2023-04-12 00:00:00.000000,Digital Marketing,8.0,2023,25-34 yo
2019-11-22 00:00:00.000000,SHAH ALAM,37,Micro,Other Service Activities,2311.84,0,1,0,1564.94,2019-12-05 00:00:00.000000,Organic,13.0,2019,35-44 yo
2022-10-05 00:00:00.000000,KEPONG,48,Small,Motor Vehicles Repair,18965.22,1,1,0,28168.95,2022-10-12 00:00:00.000000,Brokers,7.0,2022,45-54 yo
2021-04-13 00:00:00.000000,KLANG,27,Small,Motor Vehicles Repair,18608.5,2,1,0,9389.65,2021-04-23 00:00:00.000000,Others,10.0,2021,25-34 yo
2023-02-16 00:00:00.000000,KUALA BERANG,33,Small,Motor Vehicles Repair,2844.41,0,1,0,5164.31,2023-05-30 00:00:00.000000,Organic,103.0,2023,25-34 yo
2019-09-30 00:00:00.000000,ISKANDAR PUTERI,41,Small,Motor Vehicles Repair,23216.0,0,2,0,12519.529999999999,2019-10-10 00:00:00.000000,Organic,10.0,2019,35-44 yo
2022-02-14 00:00:00.000000,SHAH ALAM,35,Small,Storage,23034.16,0,2,0,13442.845000000001,2022-03-14 00:00:00.000000,Others,28.0,2022,35-44 yo
2022-08-04 00:00:00.000000,AMPANG,31,Micro,Motor Vehicles Repair,1217.98,0,1,0,1064.16,2022-08-25 00:00:00.000000,Platform Partners,21.0,2022,25-34 yo
2022-07-21 00:00:00.000000,KUALA LUMPUR,30,Small,F&B,8924.25,1,1,0,15649.41,2022-12-09 00:00:00.000000,EDMs,141.0,2022,25-34 yo
2022-08-24 00:00:00.000000,KOTA KINABALU,48,Small,Administrative and Support Service Activities,6844.5,1,1,0,8450.68,2022-09-01 00:00:00.000000,Employee Referrals,8.0,2022,45-54 yo
2021-11-04 00:00:00.000000,JOHOR BAHRU,39,Micro,Motor Vehicles Repair,1685.47,0,1,0,1564.94,2021-11-29 00:00:00.000000,Digital Marketing,25.0,2021,35-44 yo
2022-11-02 00:00:00.000000,JOHOR BAHRU,50,Small,Administrative and Support Service Activities,17964.23,0,1,0,25039.06,2022-12-02 00:00:00.000000,Brokers,30.0,2022,45-54 yo
2022-06-17 00:00:00.000000,KUALA LUMPUR,54,Small,Motor Vehicles Repair,16845.62,0,2,0,14053.17,2022-06-24 00:00:00.000000,Brokers,7.0,2022,45-54 yo
2022-04-06 00:00:00.000000,SERI KEMBANGAN,30,Small,Manufacturing,11509.28,0,1,0,9389.65,2022-04-21 00:00:00.000000,Employee Referrals,15.0,2022,25-34 yo
2023-01-10 00:00:00.000000,JOHOR BAHRU,37,Micro,F&B,7824.82,0,2,0,8419.38,2023-01-30 00:00:00.000000,Digital Marketing,20.0,2023,35-44 yo
2022-09-27 00:00:00.000000,PETALING JAYA,37,Small,Professional Activities,4825.93,1,1,0,9389.65,2022-10-12 00:00:00.000000,Digital Marketing,15.0,2022,35-44 yo
2021-04-15 00:00:00.000000,KUALA LUMPUR,34,Small,Motor Vehicles Repair,9353.22,0,2,0,6259.77,2021-04-23 00:00:00.000000,Platform Partners,8.0,2021,25-34 yo
2023-04-12 00:00:00.000000,KUCHING,33,Micro,F&B,1697.68,0,1,0,2754.3,2023-04-27 00:00:00.000000,Digital Marketing,15.0,2023,25-34 yo
2022-12-02 00:00:00.000000,ALOR SETAR,32,Micro,Motor Vehicles Repair,3428.8,0,2,0,3192.48,2022-12-13 00:00:00.000000,Organic,11.0,2022,25-34 yo
2022-05-10 00:00:00.000000,SHAH ALAM,47,Small,F&B,27723.049999999996,0,0,21,19464.890476190478,2022-06-01 00:00:00.000000,Digital Marketing,22.0,2022,45-54 yo
2022-07-26 00:00:00.000000,KLANG,41,Small,Motor Vehicles Repair,10583.75,1,1,0,14616.55,2022-08-11 00:00:00.000000,Others,16.0,2022,35-44 yo
2020-02-27 00:00:00.000000,SHAH ALAM,39,Small,Motor Vehicles Repair,2709.07,0,1,0,2065.72,2023-03-07 00:00:00.000000,Organic,1104.0,2020,35-44 yo
2022-11-22 00:00:00.000000,TELUK INTAN,32,Small,F&B,2444.46,1,1,0,6197.17,2023-03-30 00:00:00.000000,Digital Marketing,128.0,2022,25-34 yo
2020-09-11 00:00:00.000000,SEMENYIH,34,Small,Information and Communication,5503.23,1,1,0,5320.8,2022-08-17 00:00:00.000000,Digital Marketing,705.0,2020,25-34 yo
2021-12-13 00:00:00.000000,GELANG PATAH,33,Small,F&B,975.38,0,1,0,938.96,2021-12-23 00:00:00.000000,Platform Partners,10.0,2021,25-34 yo
2023-09-05 00:00:00.000000,KUALA LUMPUR,36,Small,Construction,2020.5,0,1,0,5164.31,2023-09-29 00:00:00.000000,Organic,24.0,2023,35-44 yo
2022-10-18 00:00:00.000000,CHANGLUN,42,Small,Motor Vehicles Repair,19666.58,0,1,0,15649.41,2022-10-26 00:00:00.000000,Digital Marketing,8.0,2022,35-44 yo
2023-04-10 00:00:00.000000,KUALA LUMPUR,33,Small,Administrative and Support Service Activities,3504.87,0,1,0,6541.46,2023-05-08 00:00:00.000000,Organic,28.0,2023,25-34 yo
2022-08-17 00:00:00.000000,SHAH ALAM,31,Small,Motor Vehicles Repair,397.17,1,1,0,938.96,2022-10-21 00:00:00.000000,Platform Partners,65.0,2022,25-34 yo
2021-11-15 00:00:00.000000,KUALA LUMPUR,40,Small,Information and Communication,9738.869999999997,0,0,25,5558.668799999999,2022-01-19 00:00:00.000000,Digital Marketing,65.0,2021,35-44 yo
2022-04-14 00:00:00.000000,KUALA LUMPUR,54,Small,F&B,873.97,0,1,0,1032.86,2022-04-28 00:00:00.000000,Platform Partners,14.0,2022,45-54 yo
2023-09-22 00:00:00.000000,KOTA BHARU,38,Small,Motor Vehicles Repair,832.53,0,1,0,2410.01,2023-10-13 00:00:00.000000,Organic,21.0,2023,35-44 yo
2023-01-17 00:00:00.000000,SEMENYIH,29,Small,Professional Activities,11239.07,0,1,0,15649.41,2023-02-08 00:00:00.000000,Digital Marketing,22.0,2023,25-34 yo
2020-10-18 00:00:00.000000,BATU GAJAH,32,Micro,Motor Vehicles Repair,3099.71,0,1,0,3129.88,2022-02-16 00:00:00.000000,Digital Marketing,486.0,2020,25-34 yo
2023-02-02 00:00:00.000000,SHAH ALAM,29,Small,Other Service Activities,1022.16,1,1,0,2065.72,2023-02-15 00:00:00.000000,Digital Marketing,13.0,2023,25-34 yo
2023-01-31 00:00:00.000000,SERI KEMBANGAN,31,Micro,Other Service Activities,1890.29,0,2,0,2065.72,2023-02-23 00:00:00.000000,Digital Marketing,23.0,2023,25-34 yo
2022-10-18 00:00:00.000000,RAWANG,33,Small,Motor Vehicles Repair,8513.77,1,1,0,9389.65,2022-10-25 00:00:00.000000,Digital Marketing,7.0,2022,25-34 yo
2023-03-29 00:00:00.000000,KUANTAN,42,Micro,F&B,956.55,0,1,0,1721.44,2023-04-05 00:00:00.000000,Digital Marketing,7.0,2023,35-44 yo
2023-10-24 00:00:00.000000,PUCHONG,35,Small,Motor Vehicles Repair,4457.06,0,1,0,15837.21,2023-11-16 00:00:00.000000,Brokers,23.0,2023,35-44 yo
2022-03-22 00:00:00.000000,ALOR SETAR,26,Small,Motor Vehicles Repair,7060.07,0,2,0,5007.81,2022-07-22 00:00:00.000000,Organic,122.0,2022,25-34 yo
2022-11-09 00:00:00.000000,BAYAN LEPAS,28,Micro,F&B,3015.38,1,1,0,4851.32,2022-11-15 00:00:00.000000,Digital Marketing,6.0,2022,25-34 yo
2022-10-26 00:00:00.000000,TAIPING,38,Micro,Motor Vehicles Repair,3405.9,0,2,0,3129.88,2022-11-14 00:00:00.000000,Organic,19.0,2022,35-44 yo
2022-03-08 00:00:00.000000,SITIAWAN,47,Small,F&B,3243.33,0,1,0,1283.25,2022-03-21 00:00:00.000000,Platform Partners,13.0,2022,45-54 yo
2020-07-11 00:00:00.000000,LUNAS,35,Micro,Other Service Activities,1074.85,0,1,0,1564.94,2020-07-21 00:00:00.000000,Digital Marketing,10.0,2020,35-44 yo
2021-02-05 00:00:00.000000,PUCHONG,44,Small,Water Supply,51492.78,0,3,0,22952.47333333333,2021-02-18 00:00:00.000000,Organic,13.0,2021,35-44 yo
2022-04-27 00:00:00.000000,KUALA LUMPUR,39,Small,Motor Vehicles Repair,5731.55,1,2,0,4694.82,2022-05-11 00:00:00.000000,Digital Marketing,14.0,2022,35-44 yo
2022-03-22 00:00:00.000000,SHAH ALAM,29,Micro,Motor Vehicles Repair,2642.65,0,2,0,2190.92,2022-03-30 00:00:00.000000,Digital Marketing,8.0,2022,25-34 yo
2019-01-31 00:00:00.000000,KUALA LUMPUR,43,Small,Motor Vehicles Repair,2149.71,0,1,0,3129.88,2019-02-25 00:00:00.000000,EDMs,25.0,2019,35-44 yo
2021-11-23 00:00:00.000000,CHERAS,44,Small,Motor Vehicles Repair,11145.77,0,1,0,9389.65,2021-12-24 00:00:00.000000,Platform Partners,31.0,2021,35-44 yo
2023-09-13 00:00:00.000000,BAYAN LEPAS,36,Micro,Other Service Activities,1015.0,0,1,0,2754.3,2023-09-29 00:00:00.000000,Digital Marketing,16.0,2023,35-44 yo
2022-11-26 00:00:00.000000,ALOR SETAR,23,Small,Manufacturing,24335.68,0,1,0,13051.61,2022-12-14 00:00:00.000000,Organic,18.0,2022,18-24 yo
2022-08-11 00:00:00.000000,NILAI,30,Micro,Professional Activities,1714.63,1,1,0,2503.91,2022-08-23 00:00:00.000000,Digital Marketing,12.0,2022,25-34 yo
2023-01-18 00:00:00.000000,SEREMBAN,36,Micro,Storage,1138.97,0,1,0,2065.72,2023-02-07 00:00:00.000000,Digital Marketing,20.0,2023,35-44 yo
2022-07-02 00:00:00.000000,SHAH ALAM,36,Small,F&B,3287.34,1,1,0,3255.08,2022-07-08 00:00:00.000000,Digital Marketing,6.0,2022,35-44 yo
2022-08-31 00:00:00.000000,PELABUHAN KLANG,33,Small,Motor Vehicles Repair,910.17,0,1,0,1721.44,2022-09-09 00:00:00.000000,Organic,9.0,2022,25-34 yo
2020-02-14 00:00:00.000000,KUALA LUMPUR,39,Micro,Information and Communication,10734.13,0,3,0,4694.823333333334,2020-02-25 00:00:00.000000,Organic,11.0,2020,35-44 yo
2019-08-14 00:00:00.000000,BAYAN LEPAS,55,Small,Motor Vehicles Repair,9299.45,0,1,0,12519.53,2019-08-21 00:00:00.000000,Organic,7.0,2019,55-64 yo
2023-05-19 00:00:00.000000,SERI KEMBANGAN,42,Small,Administrative and Support Service Activities,6234.46,0,1,0,12394.34,2023-06-14 00:00:00.000000,Sales Force,26.0,2023,35-44 yo
2022-03-11 00:00:00.000000,AMPANG,58,Small,Manufacturing,4798.72,1,1,0,4694.82,2022-03-22 00:00:00.000000,Digital Marketing,11.0,2022,55-64 yo
2023-05-04 00:00:00.000000,MELAKA,30,Small,Manufacturing,14253.439999999999,0,0,10,23474.123000000003,2023-05-23 00:00:00.000000,Organic,19.0,2023,25-34 yo
2022-03-05 00:00:00.000000,KOTA BHARU,30,Small,Motor Vehicles Repair,1389.78,1,2,0,1564.94,2022-03-18 00:00:00.000000,Digital Marketing,13.0,2022,25-34 yo
2022-08-04 00:00:00.000000,AYER ITAM,50,Medium,Motor Vehicles Repair,11156.79,1,1,0,15649.41,2022-08-24 00:00:00.000000,Employee Referrals,20.0,2022,45-54 yo
2017-06-16 00:00:00.000000,JELUTONG,36,Small,Motor Vehicles Repair,25868.11,1,1,0,31298.83,2022-07-27 00:00:00.000000,Digital Marketing,1867.0,2017,35-44 yo
2020-03-03 00:00:00.000000,KUALA LUMPUR,40,Small,Motor Vehicles Repair,21081.97,0,2,0,11737.06,2020-05-14 00:00:00.000000,Brokers,72.0,2020,35-44 yo
2023-03-16 00:00:00.000000,PAPAR,45,Small,Education,10167.9,0,1,0,17558.64,2023-04-12 00:00:00.000000,Organic,27.0,2023,45-54 yo
2022-12-09 00:00:00.000000,SHAH ALAM,30,Micro,Motor Vehicles Repair,2618.55,1,1,0,5164.31,2022-12-19 00:00:00.000000,Digital Marketing,10.0,2022,25-34 yo
2022-10-05 00:00:00.000000,KEPALA BATAS,30,Small,Storage,11597.84,0,1,0,11580.57,2022-11-02 00:00:00.000000,Organic,28.0,2022,25-34 yo
2022-09-23 00:00:00.000000,KUALA LUMPUR,31,Small,F&B,7626.79,0,1,0,9076.66,2022-10-03 00:00:00.000000,Digital Marketing,10.0,2022,25-34 yo
2022-12-07 00:00:00.000000,CHERAS,36,Medium,Motor Vehicles Repair,19964.31,1,1,0,31298.83,2023-01-06 00:00:00.000000,Brokers,30.0,2022,35-44 yo
2022-10-11 00:00:00.000000,KOTA KINABALU,38,Medium,Motor Vehicles Repair,33696.79,1,1,0,62597.66,2022-10-27 00:00:00.000000,Brokers,16.0,2022,35-44 yo
2022-07-05 00:00:00.000000,RAWANG,39,Micro,Information and Communication,2036.09,0,1,0,2034.42,2022-07-19 00:00:00.000000,Digital Marketing,14.0,2022,35-44 yo
2022-12-08 00:00:00.000000,MASAI,43,Micro,F&B,792.16,0,1,0,938.96,2022-12-28 00:00:00.000000,Platform Partners,20.0,2022,35-44 yo
2022-10-06 00:00:00.000000,CHERAS,33,Small,Professional Activities,4745.23,1,1,0,9389.65,2022-10-21 00:00:00.000000,Organic,15.0,2022,25-34 yo
2023-02-02 00:00:00.000000,AMPANG,63,Small,Manufacturing,5761.93,0,1,0,9984.33,2023-02-13 00:00:00.000000,Organic,11.0,2023,55-64 yo
2023-01-16 00:00:00.000000,SERI KEMBANGAN,49,Small,Other Service Activities,20214.1,0,2,0,18591.505,2023-03-20 00:00:00.000000,Brokers,63.0,2023,45-54 yo
2022-08-27 00:00:00.000000,SUNGAI BULOH,44,Small,F&B,29676.59,0,2,0,25039.06,2022-09-09 00:00:00.000000,Organic,13.0,2022,35-44 yo
2023-03-22 00:00:00.000000,BANTING,40,Small,F&B,6508.7,0,1,0,10328.61,2023-04-26 00:00:00.000000,Digital Marketing,35.0,2023,35-44 yo
2022-12-06 00:00:00.000000,KOTA KINABALU,39,Micro,F&B,1641.56,0,1,0,2660.4,2022-12-13 00:00:00.000000,Organic,7.0,2022,35-44 yo
2022-08-25 00:00:00.000000,KAMPUNG GAJAH,33,Micro,F&B,2143.55,1,1,0,6165.87,2022-09-12 00:00:00.000000,Digital Marketing,18.0,2022,25-34 yo
2022-12-28 00:00:00.000000,JITRA,22,Micro,Motor Vehicles Repair,2203.32,0,1,0,2503.91,2023-01-09 00:00:00.000000,Digital Marketing,12.0,2022,18-24 yo
2023-02-22 00:00:00.000000,KUALA LUMPUR,46,Small,Motor Vehicles Repair,3980.39,0,1,0,13771.48,2023-11-29 00:00:00.000000,Digital Marketing,280.0,2023,45-54 yo
2023-03-06 00:00:00.000000,MELAKA,41,Micro,Motor Vehicles Repair,2138.6,0,1,0,2410.01,2023-03-14 00:00:00.000000,Digital Marketing,8.0,2023,35-44 yo
2022-03-23 00:00:00.000000,KUALA LUMPUR,36,Small,Manufacturing,7966.08,0,1,0,7824.71,2022-04-08 00:00:00.000000,Digital Marketing,16.0,2022,35-44 yo
2023-03-23 00:00:00.000000,BOTA,28,Small,Professional Activities,1488.79,0,1,0,1721.44,2023-04-07 00:00:00.000000,Digital Marketing,15.0,2023,25-34 yo
2021-06-04 00:00:00.000000,PETALING JAYA,34,Small,F&B,5350.65,0,1,0,6259.77,2021-06-29 00:00:00.000000,Platform Partners,25.0,2021,25-34 yo
2020-12-12 00:00:00.000000,KUALA LUMPUR,34,Small,Financial Services,2149.71,0,1,0,3129.88,2020-12-30 00:00:00.000000,Digital Marketing,18.0,2020,25-34 yo
2022-12-03 00:00:00.000000,SHAH ALAM,35,Small,Human Health and Social Work Activities,13117.81,0,1,0,17214.36,2022-12-30 00:00:00.000000,Digital Marketing,27.0,2022,35-44 yo
2019-04-26 00:00:00.000000,BAU,35,Small,Human Health and Social Work Activities,18540.5,0,1,0,10954.59,2022-08-18 00:00:00.000000,Organic,1210.0,2019,35-44 yo
2020-12-07 00:00:00.000000,JOHOR BAHRU,40,Small,Professional Activities,8501.85,0,4,0,4147.092500000001,2020-12-11 00:00:00.000000,Organic,4.0,2020,35-44 yo
2022-12-05 00:00:00.000000,Masjid Tanah,52,Small,F&B,7019.77,0,1,0,8920.17,2022-12-15 00:00:00.000000,Platform Partners,10.0,2022,45-54 yo
2021-01-22 00:00:00.000000,KAJANG,41,Small,Motor Vehicles Repair,12867.92,0,1,0,15649.41,2021-02-16 00:00:00.000000,Platform Partners,25.0,2021,35-44 yo
2022-11-18 00:00:00.000000,KULAIJAYA,40,Small,Motor Vehicles Repair,14819.76,1,1,0,35743.26,2022-11-30 00:00:00.000000,Organic,12.0,2022,35-44 yo
2022-11-29 00:00:00.000000,SIMPANG RENGGAM,32,Small,Motor Vehicles Repair,5074.29,1,1,0,6885.74,2022-12-29 00:00:00.000000,Digital Marketing,30.0,2022,25-34 yo
2022-11-21 00:00:00.000000,KENINGAU,42,Small,F&B,1372.96,0,1,0,1940.53,2022-12-13 00:00:00.000000,Platform Partners,22.0,2022,35-44 yo
2022-11-10 00:00:00.000000,BATU PAHAT,33,Small,F&B,2831.81,0,1,0,1877.93,2022-11-22 00:00:00.000000,Digital Marketing,12.0,2022,25-34 yo
2023-01-17 00:00:00.000000,KUALA LUMPUR,46,Micro,Motor Vehicles Repair,2182.82,0,1,0,4788.72,2023-01-30 00:00:00.000000,Organic,13.0,2023,45-54 yo
2021-04-26 00:00:00.000000,SKUDAI,58,Small,Other Service Activities,5004.59,0,3,0,3129.883333333333,2022-08-01 00:00:00.000000,Digital Marketing,462.0,2021,55-64 yo
2022-11-10 00:00:00.000000,SHAH ALAM,32,Small,Motor Vehicles Repair,30411.88,0,1,0,31298.83,2022-11-21 00:00:00.000000,Digital Marketing,11.0,2022,25-34 yo
2021-07-06 00:00:00.000000,MELAKA,48,Small,F&B,28505.74,0,3,0,9879.996666666666,2021-07-12 00:00:00.000000,Platform Partners,6.0,2021,45-54 yo
2022-03-02 00:00:00.000000,KUALA LUMPUR,34,Small,Administrative and Support Service Activities,15045.17,0,1,0,34428.71,2023-07-24 00:00:00.000000,Digital Marketing,509.0,2022,25-34 yo
