CUSTOMER_ID,CUSTOMER_SIGN_UP_DATE,CUSTOMER_COMPANY_DISTRICT,CUSTOMER_AGE,CUSTOMER_COMPANY_SIZE,CUSTOMER_INDUSTRY,CUSTOMER_REVENUE_USD_AMT,CUSTOMER_TOTAL_LOAN_DEFAULTED_COUNT,TERM_LOAN_COUNT,CREDIT_LINE_COUNT,AVERAGE_LOAN_DISBURSAL_USD_AMOUNT,FIRST_LOAN_DISBURSAL_DATE_LCL_TS,CUSTOMER_ACQUISITION_SOURCE,DAYS_FROM_SIGNUP_TO_FIRST_LOAN,YEAR_JOINED,CUSTOMER_AGE_GROUP,Cluster
c0403c9c470d5a9078848d2df24215da,2023-02-02 00:00:00.000000,KUANTAN,39,Small,Motor Vehicles Repair,12169.48,0,1,0,13771.48,2023-03-03 00:00:00.000000,Digital Marketing,29.0,2023,35-44 yo,3
c04876083351366d4923cacb9a8b977f,2023-02-28 00:00:00.000000,KUANTAN,43,Small,Motor Vehicles Repair,3968.41,1,1,0,6885.74,2023-03-14 00:00:00.000000,EDMs,14.0,2023,35-44 yo,3
c063edccca84b6aca77cc6849b55c45d,2022-01-14 00:00:00.000000,TAMPARULI,40,Micro,F&B,1251.57,0,2,0,938.96,2022-03-07 00:00:00.000000,Digital Marketing,52.0,2022,35-44 yo,0
c06fcfac74f09bfc09a57afcd8dc57e7,2023-03-04 00:00:00.000000,BAYAN LEPAS,47,Medium,Administrative and Support Service Activities,26725.54,0,1,0,34428.71,2023-03-30 00:00:00.000000,Brokers,26.0,2023,45-54 yo,3
c0765f4bdb4e72994d1692237025c275,2020-10-21 00:00:00.000000,AYER KEROH,40,Small,F&B,4597.68,0,2,0,3568.07,2022-07-18 00:00:00.000000,Digital Marketing,635.0,2020,35-44 yo,2
c0773ab9ea25d31d42cbcec7deaa98f5,2022-12-07 00:00:00.000000,PAKA,34,Small,F&B,4579.8,1,1,0,9389.65,2022-12-14 00:00:00.000000,Organic,7.0,2022,25-34 yo,2
c082d147c4b7ca253fd12e83932b2ded,2022-04-04 00:00:00.000000,BUKIT MERTAJAM,33,Small,F&B,4209.15,0,1,0,4694.82,2022-04-08 00:00:00.000000,Platform Partners,4.0,2022,25-34 yo,2
c08c74f875b5d2d1731d4bdc910c1987,2021-12-07 00:00:00.000000,JOHOR BAHRU,46,Small,Financial Services,774.87,1,1,0,1564.94,2021-12-17 00:00:00.000000,Digital Marketing,10.0,2021,45-54 yo,2
c08f99658190cfe060234a6f4368c743,2023-02-10 00:00:00.000000,KAJANG,31,Micro,Information and Communication,2180.85,0,1,0,3442.87,2023-02-27 00:00:00.000000,Digital Marketing,17.0,2023,25-34 yo,0
c0b5191b7bf0b82cacc5a347e436860f,2022-10-18 00:00:00.000000,PETALING JAYA,40,Micro,Motor Vehicles Repair,396.83,1,1,0,1251.95,2022-10-26 00:00:00.000000,Platform Partners,8.0,2022,35-44 yo,0
c0bbcddcc7babf6e627f60364b9970e5,2022-06-02 00:00:00.000000,KUALA TERENGGANU,25,Micro,F&B,549.38,1,1,0,1095.46,2022-09-15 00:00:00.000000,Organic,105.0,2022,25-34 yo,0
c0d5149d17689ef54670a110d559de05,2021-10-13 00:00:00.000000,KUALA LUMPUR,59,Micro,F&B,3777.6,1,1,0,4694.82,2021-10-26 00:00:00.000000,Platform Partners,13.0,2021,55-64 yo,0
c0f82573027a443e6755d75632721165,2020-12-03 00:00:00.000000,BUTTERWORTH,36,Micro,Motor Vehicles Repair,1074.85,0,1,0,1564.94,2020-12-14 00:00:00.000000,Organic,11.0,2020,35-44 yo,0
c0fd5a8b3206ffe7607904d22cc81cfd,2022-06-08 00:00:00.000000,KLANG,40,Small,F&B,11988.63,0,2,0,11517.97,2022-07-04 00:00:00.000000,EDMs,26.0,2022,35-44 yo,2
c127bc467fa99f843047305654ea8b59,2023-06-13 00:00:00.000000,PETALING JAYA,39,Medium,Administrative and Support Service Activities,17401.24,0,1,0,66353.52,2023-09-08 00:00:00.000000,Digital Marketing,87.0,2023,35-44 yo,3
c12fdebcf6b5c2fbda3eab747a1c16a2,2022-10-24 00:00:00.000000,SEREMBAN,32,Small,Motor Vehicles Repair,4378.1,1,1,0,9139.26,2022-11-14 00:00:00.000000,Organic,21.0,2022,25-34 yo,1
c13c026fefd171d36c1b038f57eabd9b,2023-09-07 00:00:00.000000,DAERAH MELAKA TENGAH,38,Medium,F&B,13015.66,0,1,0,34428.71,2023-09-18 00:00:00.000000,Brokers,11.0,2023,35-44 yo,3
c145c05e92356f1845e63c4d3ce5df9e,2023-03-11 00:00:00.000000,SEPANG,27,Small,Administrative and Support Service Activities,3106.94,0,1,0,3442.87,2023-03-20 00:00:00.000000,Digital Marketing,9.0,2023,25-34 yo,3
c153409909218c6039c4527e4dfe2b13,2022-11-01 00:00:00.000000,KUALA LUMPUR,29,Small,F&B,16385.65,0,1,0,15649.41,2022-11-10 00:00:00.000000,Organic,9.0,2022,25-34 yo,2
c15a8682d66bd58e074fa27bcc8fe724,2022-07-14 00:00:00.000000,PASIR MAS,37,Micro,Construction,860.08,1,1,0,1032.86,2022-07-21 00:00:00.000000,Organic,7.0,2022,35-44 yo,0
c163fc3f8b98823f7c66dd19e0e3955e,2022-08-13 00:00:00.000000,KLANG,37,Small,Administrative and Support Service Activities,5475.47,0,1,0,6259.77,2022-08-19 00:00:00.000000,Digital Marketing,6.0,2022,35-44 yo,2
c165df4a8bb768f59c07bcedbc5104b5,2022-06-30 00:00:00.000000,BEDONG,36,Micro,Manufacturing,1221.78,0,1,0,1564.94,2022-12-12 00:00:00.000000,Digital Marketing,165.0,2022,35-44 yo,0
c16f477146210bbedbb01eff73f0816e,2022-12-07 00:00:00.000000,KAMPUNG RAJA,47,Small,Motor Vehicles Repair,1401.53,0,1,0,1596.24,2023-01-13 00:00:00.000000,Platform Partners,37.0,2022,45-54 yo,1
c1808512e92d3a51944bb1232a9db3f7,2022-03-31 00:00:00.000000,KOTA BHARU,34,Small,Motor Vehicles Repair,2720.2,1,1,0,5383.4,2022-09-02 00:00:00.000000,Digital Marketing,155.0,2022,25-34 yo,1
c192a41b95913af8dc657e98ed099f80,2021-04-20 00:00:00.000000,SERIAN,31,Small,F&B,5429.19,0,2,0,3129.88,2021-04-30 00:00:00.000000,Organic,10.0,2021,25-34 yo,2
c1a000480b1f564ee78719c482ee1397,2022-09-02 00:00:00.000000,KLANG,32,Small,Administrative and Support Service Activities,9456.8,1,1,0,12550.83,2022-11-01 00:00:00.000000,Digital Marketing,60.0,2022,25-34 yo,2
c1be2d972c5d9e0f1e69cfb676a1c36a,2022-06-21 00:00:00.000000,CHERAS,34,Micro,Storage,3154.32,0,2,0,2441.31,2022-07-29 00:00:00.000000,Organic,38.0,2022,25-34 yo,0
c1c0eb9d613095e56a58a0364cc4ba29,2023-02-16 00:00:00.000000,SHAH ALAM,29,Micro,F&B,2165.97,0,1,0,3098.58,2023-02-24 00:00:00.000000,Digital Marketing,8.0,2023,25-34 yo,0
c1c25b11b1a7abe4b79a80a54107342f,2022-10-25 00:00:00.000000,RAWANG,28,Micro,Motor Vehicles Repair,1740.91,0,2,0,1564.94,2022-11-02 00:00:00.000000,Platform Partners,8.0,2022,25-34 yo,0
c1e31323210401d5fa03385c41786fc9,2021-06-22 00:00:00.000000,KULAI,30,Medium,Motor Vehicles Repair,25803.17,0,2,0,16901.37,2021-06-28 00:00:00.000000,Others,6.0,2021,25-34 yo,1
c1e56ea604a51598b45fe80b6aef3a90,2023-05-02 00:00:00.000000,KLANG,38,Small,Construction,7961.82,0,1,0,10672.9,2023-05-12 00:00:00.000000,Digital Marketing,10.0,2023,35-44 yo,3
c1f763e9e3521457568c9bdc228d9d7e,2022-09-15 00:00:00.000000,SHAH ALAM,28,Micro,Motor Vehicles Repair,4588.75,0,1,11,3784.5508333333332,2022-10-03 00:00:00.000000,Platform Partners,18.0,2022,25-34 yo,0
c1fc5a763ff8867d943bd0dc75ce615f,2022-07-27 00:00:00.000000,SHAH ALAM,29,Small,Construction,12074.74,0,1,0,7824.71,2022-08-22 00:00:00.000000,Platform Partners,26.0,2022,25-34 yo,2
c20e73f4cfc7af5dbfce1892efdd0507,2023-02-01 00:00:00.000000,KUCHING,25,Small,Other Service Activities,948.02,0,1,0,1032.86,2023-02-13 00:00:00.000000,Organic,12.0,2023,25-34 yo,3
c22489081edd7d021111de050c8190d0,2022-02-24 00:00:00.000000,PETALING JAYA,38,Small,Administrative and Support Service Activities,1934.85,0,2,0,1564.94,2022-03-10 00:00:00.000000,Organic,14.0,2022,35-44 yo,2
c2290dcfebe16b761d695b327d6e48f9,2021-02-24 00:00:00.000000,PUCHONG,49,Micro,Motor Vehicles Repair,3314.58,0,1,0,3943.65,2021-03-11 00:00:00.000000,Platform Partners,15.0,2021,45-54 yo,0
c245c787e0af9bdf61a6721e1c564899,2022-12-21 00:00:00.000000,MELAKA,33,Micro,Motor Vehicles Repair,1854.11,0,1,0,2503.91,2023-01-13 00:00:00.000000,Brokers,23.0,2022,25-34 yo,0
c2486e2690abc71e2f800b1cf24be8dd,2022-12-15 00:00:00.000000,KUALA LUMPUR,37,Small,Professional Activities,5350.67,0,1,0,7198.73,2022-12-28 00:00:00.000000,Organic,13.0,2022,35-44 yo,2
c263c88c41d24e79f335186b87ef3ff7,2022-10-12 00:00:00.000000,KOTA TINGGI,33,Small,Manufacturing,12656.18,1,1,0,23787.11,2022-10-28 00:00:00.000000,Organic,16.0,2022,25-34 yo,2
c2648334971214ed9426d9f2990f699e,2022-11-25 00:00:00.000000,SIMPANG AMPAT,37,Micro,Motor Vehicles Repair,1563.0,1,1,0,3755.86,2022-12-06 00:00:00.000000,Employee Referrals,11.0,2022,35-44 yo,0
c2bc98ae452ba6589686cdd18c4ddd9e,2017-11-11 00:00:00.000000,MUAR,52,Medium,Motor Vehicles Repair,32829.73,0,1,0,31298.83,2022-06-27 00:00:00.000000,Referral Partners,1689.0,2017,45-54 yo,1
c2bd0e97efe49931ffd85662d8980d5d,2022-09-16 00:00:00.000000,CYBERJAYA,35,Micro,Motor Vehicles Repair,2069.77,0,1,0,2566.5,2022-10-04 00:00:00.000000,Organic,18.0,2022,35-44 yo,0
c2c6d8abb3741a38d917d41f0f663a02,2022-08-17 00:00:00.000000,SIPITANG,32,Small,F&B,4643.28,1,1,0,9389.65,2022-08-29 00:00:00.000000,Others,12.0,2022,25-34 yo,2
c31cfe1db25f0a339b87419a2fc480db,2022-03-08 00:00:00.000000,ARAU,42,Small,F&B,2440.17,0,2,0,1721.435,2022-03-24 00:00:00.000000,Platform Partners,16.0,2022,35-44 yo,2
c3577432110e1b49c22dec5018cdbc75,2023-07-28 00:00:00.000000,ROMPIN,30,Micro,Motor Vehicles Repair,2072.47,0,1,0,5508.59,2023-08-21 00:00:00.000000,Digital Marketing,24.0,2023,25-34 yo,0
c3577945ec320806ffe45205f67f2ecd,2022-01-20 00:00:00.000000,PONTIAN,34,Small,F&B,6544.62,0,1,0,7824.71,2022-02-10 00:00:00.000000,Organic,21.0,2022,25-34 yo,2
c35c41dbf3b339321c01fe0bb597af19,2022-05-21 00:00:00.000000,MIRI,32,Small,Motor Vehicles Repair,2881.81,0,1,0,3755.86,2022-06-21 00:00:00.000000,Organic,31.0,2022,25-34 yo,1
c365c2e1ee74371b046fe433979007fb,2021-01-04 00:00:00.000000,BAYAN LEPAS,24,Small,Motor Vehicles Repair,849.68,1,1,0,3129.88,2021-01-21 00:00:00.000000,Organic,17.0,2021,18-24 yo,1
c366652f7e03d9ee72914f7a787f6628,2022-06-15 00:00:00.000000,MASAI,35,Small,Motor Vehicles Repair,3814.61,1,1,0,4820.02,2022-06-21 00:00:00.000000,Offline Marketing,6.0,2022,35-44 yo,1
c38360fb0b71585103ec4303079daac1,2022-06-10 00:00:00.000000,KAJANG,52,Small,Administrative and Support Service Activities,1512.77,0,1,0,1564.94,2022-11-09 00:00:00.000000,Digital Marketing,152.0,2022,45-54 yo,2
c393d52ff9280af4f23af1aa1e5951b7,2023-07-03 00:00:00.000000,KUALA LUMPUR,34,Small,Motor Vehicles Repair,5729.55,0,1,0,11361.47,2023-07-13 00:00:00.000000,Organic,10.0,2023,25-34 yo,3
c3a0e3cc6fe18896d60dea66893dc655,2022-12-05 00:00:00.000000,SEREMBAN,53,Small,Water Supply,12871.21,1,1,0,23787.11,2022-12-21 00:00:00.000000,Employee Referrals,16.0,2022,45-54 yo,2
c3b126ce7ce3f90d1d7922c19332fff0,2020-11-20 00:00:00.000000,SKUDAI,34,Small,Construction,2195.44,1,1,0,3129.88,2022-06-24 00:00:00.000000,Offline Marketing,581.0,2020,25-34 yo,2
c3d618220fc00ec16a324f70fe5247f7,2022-07-18 00:00:00.000000,MELAKA,40,Small,Motor Vehicles Repair,18309.23,0,2,0,16588.38,2022-08-02 00:00:00.000000,Employee Referrals,15.0,2022,35-44 yo,1
c3d8b1f525096383596b4727b9f2d55d,2021-05-09 00:00:00.000000,KUALA LUMPUR,42,Micro,F&B,695.06,0,1,0,1032.86,2023-04-14 00:00:00.000000,Organic,705.0,2021,35-44 yo,0
c3de38d1daba0bbdd8f2e51c8504fe13,2022-03-09 00:00:00.000000,KUCHING,31,Micro,F&B,3805.72,0,2,0,3129.88,2022-09-14 00:00:00.000000,Digital Marketing,189.0,2022,25-34 yo,0
c3dfd2ad3b52b87498f50570746d1733,2022-08-22 00:00:00.000000,PETALING JAYA,47,Small,Professional Activities,4693.56,0,2,0,3755.86,2022-09-06 00:00:00.000000,Organic,15.0,2022,45-54 yo,2
c3e85efb2c46cef39079f6c993450d9a,2022-03-24 00:00:00.000000,KUALA LUMPUR,50,Small,F&B,12142.59,0,1,0,17214.36,2023-03-20 00:00:00.000000,Digital Marketing,361.0,2022,45-54 yo,2
c3faa01268df19408f14572e482ee970,2022-10-13 00:00:00.000000,BEDONG,26,Small,Motor Vehicles Repair,4166.76,0,1,0,4381.84,2022-11-03 00:00:00.000000,Digital Marketing,21.0,2022,25-34 yo,1
c4169e8e251c6096f972975e250de1ab,2023-02-02 00:00:00.000000,TASEK GELUGOR,27,Micro,"Agriculture, Forestry and Fishing",828.09,0,1,0,1032.86,2023-02-17 00:00:00.000000,Digital Marketing,15.0,2023,25-34 yo,0
c41b26e854ae267114e83a720b45ac44,2022-08-23 00:00:00.000000,KLANG,38,Small,Storage,10093.18,0,1,0,6259.77,2022-09-13 00:00:00.000000,Organic,21.0,2022,35-44 yo,2
c4265edd41f28ccaab6d16bf76540cd3,2022-12-01 00:00:00.000000,KAJANG,60,Small,F&B,3578.58,0,1,0,4694.82,2022-12-14 00:00:00.000000,Platform Partners,13.0,2022,55-64 yo,2
c42f03f7fb4708b557e1e3b349f3fd3e,2020-02-11 00:00:00.000000,JOHOR BAHRU,46,Small,Construction,14745.74,0,2,0,8763.67,2020-02-19 00:00:00.000000,Digital Marketing,8.0,2020,45-54 yo,2
c447897d80a244fe6e82f744db64c214,2022-10-17 00:00:00.000000,PUCHONG,38,Small,F&B,8676.51,1,1,0,15649.41,2022-11-02 00:00:00.000000,Digital Marketing,16.0,2022,35-44 yo,2
c449bcca05ae37bc0090f91e75b210ec,2022-08-26 00:00:00.000000,PARIT JAWA,24,Small,Administrative and Support Service Activities,5770.36,1,0,8,10328.61,2022-09-13 00:00:00.000000,Organic,18.0,2022,18-24 yo,2
c455629ba25b919581f27daf2a6aca69,2021-05-27 00:00:00.000000,KUCHING,28,Small,Motor Vehicles Repair,3358.36,1,1,0,3129.88,2022-01-24 00:00:00.000000,Employee Referrals,242.0,2021,25-34 yo,1
c45f67702df64d553c72e4a0a026cf95,2020-05-30 00:00:00.000000,SHAH ALAM,39,Small,Motor Vehicles Repair,40416.28,0,1,0,15649.41,2021-04-13 00:00:00.000000,Digital Marketing,318.0,2020,35-44 yo,1
c4722b1a9edd522557cc5fc45f9d1876,2022-12-07 00:00:00.000000,PETALING JAYA,33,Small,Motor Vehicles Repair,12813.85,0,1,0,6259.77,2022-12-14 00:00:00.000000,Referral Partners,7.0,2022,25-34 yo,1
c4743d5eae82d787fa80d887cc4662c1,2022-08-15 00:00:00.000000,AMPANG,32,Micro,Motor Vehicles Repair,6152.98,0,2,0,5117.360000000001,2022-08-26 00:00:00.000000,Organic,11.0,2022,25-34 yo,0
c4947d87ce3ed572773eecdd7bf0d080,2023-01-11 00:00:00.000000,KLANG,52,Small,Motor Vehicles Repair,8908.94,0,1,0,11737.06,2023-01-26 00:00:00.000000,Organic,15.0,2023,45-54 yo,3
c4971112ce1024f264b33fc4a317fd31,2021-12-16 00:00:00.000000,BATU CAVES,49,Small,Manufacturing,38770.72,0,3,0,20031.25,2021-12-28 00:00:00.000000,Digital Marketing,12.0,2021,45-54 yo,2
c4bcf00fc11bbdfa407146ebf412cf5a,2023-01-10 00:00:00.000000,RAUB,27,Small,F&B,971.56,1,1,0,1564.94,2023-02-03 00:00:00.000000,Organic,24.0,2023,25-34 yo,3
c4d5557187a26487d25b554cb715f2d1,2023-03-24 00:00:00.000000,SELANGOR,39,Micro,Motor Vehicles Repair,4029.2,0,1,0,5852.88,2023-04-03 00:00:00.000000,Digital Marketing,10.0,2023,35-44 yo,0
c4ed76741d11862bba5ee63cac2666c9,2021-11-23 00:00:00.000000,MIRI,50,Micro,F&B,8791.1,0,2,0,6259.77,2021-12-15 00:00:00.000000,Platform Partners,22.0,2021,45-54 yo,0
c4f601db3baa5db9a787f7da0e6ae3ac,2022-02-18 00:00:00.000000,KUALA LUMPUR,40,Medium,Motor Vehicles Repair,23321.37,0,2,0,15649.415,2022-03-03 00:00:00.000000,Digital Marketing,13.0,2022,35-44 yo,1
c5296f54d9447951b34aff062be02d05,2019-12-10 00:00:00.000000,BAYAN LEPAS,71,Small,Other Service Activities,3224.67,0,1,0,4694.82,2019-12-20 00:00:00.000000,Digital Marketing,10.0,2019,65+ yo,2
c52dda7ea665c994a532208c992a84df,2020-02-27 00:00:00.000000,PETALING JAYA,45,Small,F&B,14178.34,0,2,0,10187.77,2020-03-03 00:00:00.000000,Organic,5.0,2020,45-54 yo,2
c53153e1191590ef3db220a7c55d72a5,2022-03-31 00:00:00.000000,KLANG,31,Small,Motor Vehicles Repair,42017.67,0,2,0,31298.83,2022-04-12 00:00:00.000000,Organic,12.0,2022,25-34 yo,1
c535113914754adb91d286dfe757d17b,2023-01-09 00:00:00.000000,PETALING JAYA,50,Small,Information and Communication,18128.45,0,1,0,25602.44,2023-02-07 00:00:00.000000,Organic,29.0,2023,45-54 yo,3
c544b5b627b5c1f5df9a67db7c1bf25f,2021-04-06 00:00:00.000000,KUCHING,34,Small,Professional Activities,18223.77,0,2,0,12425.635,2021-04-20 00:00:00.000000,Referral Partners,14.0,2021,25-34 yo,2
c5484dfac4537074d838b2ec7d9afb6c,2023-12-17 00:00:00.000000,NUSAJAYA,22,Small,F&B,635.78,0,1,0,5164.31,2023-12-27 00:00:00.000000,Digital Marketing,10.0,2023,18-24 yo,3
c562777d46c83c49dad1d32e4b4cea9c,2021-12-14 00:00:00.000000,SHAH ALAM,35,Small,F&B,10094.12,1,1,0,17746.44,2022-08-08 00:00:00.000000,Organic,237.0,2021,35-44 yo,2
c56c2b75ef5fbdf7324dea1db03848cd,2023-08-08 00:00:00.000000,KAJANG,35,Large,Motor Vehicles Repair,22185.87,0,1,0,53020.21,2023-08-18 00:00:00.000000,Organic,10.0,2023,35-44 yo,3
c5759b0c89281c36bce1608a70081e9c,2020-08-04 00:00:00.000000,KLANG,36,Small,Motor Vehicles Repair,152207.58,0,1,0,31298.83,2020-08-19 00:00:00.000000,Digital Marketing,15.0,2020,35-44 yo,1
c57894e46c53f72fe6209354b4adec98,2022-10-03 00:00:00.000000,KUALA LUMPUR,59,Medium,Motor Vehicles Repair,49057.08,0,2,0,46948.24,2022-10-13 00:00:00.000000,Employee Referrals,10.0,2022,55-64 yo,1
c584f4ddf5f91cf1fa85fdc8c979a48a,2021-03-02 00:00:00.000000,LENGGENG,36,Small,Construction,12741.78,0,1,0,9389.65,2021-03-12 00:00:00.000000,Brokers,10.0,2021,35-44 yo,2
c58d781f9b5e52cfe96dc9bb31e46fac,2023-01-31 00:00:00.000000,JOHOR BAHRU,47,Small,Construction,6130.76,0,1,0,7574.32,2023-02-28 00:00:00.000000,Digital Marketing,28.0,2023,45-54 yo,3
c5a45f1e3ad5926c9d65a474e041fc9f,2022-06-27 00:00:00.000000,KUALA LUMPUR,35,Medium,Motor Vehicles Repair,42909.33,0,3,0,31298.83,2022-06-30 00:00:00.000000,Brokers,3.0,2022,35-44 yo,1
c5ccbff05fc95b37c6de6fea310ffd2b,2022-11-14 00:00:00.000000,SEREMBAN,37,Small,F&B,12069.41,0,1,0,15649.41,2022-12-02 00:00:00.000000,Organic,18.0,2022,35-44 yo,2
c5dbaa9e5dd395e8316c2d709f2c2a2f,2020-11-07 00:00:00.000000,PETALING JAYA,33,Medium,Motor Vehicles Repair,55633.52,0,2,0,31298.83,2020-11-20 00:00:00.000000,Platform Partners,13.0,2020,25-34 yo,1
c5e0e478f56761b0af75e248318988ea,2021-12-10 00:00:00.000000,KUANTAN,31,Small,Education,15659.01,0,2,0,4428.780000000001,2022-01-05 00:00:00.000000,Digital Marketing,26.0,2021,25-34 yo,2
c5e2404832dc03f0f554a112b67b2edb,2022-03-08 00:00:00.000000,KUALA TERENGGANU,27,Small,F&B,2067.17,1,2,0,2503.91,2022-03-14 00:00:00.000000,EDMs,6.0,2022,25-34 yo,2
c5e4ffae2ee5829e7e0593745b70e35b,2023-04-06 00:00:00.000000,SEKINCHAN,25,Small,Motor Vehicles Repair,9499.46,0,1,0,17214.36,2023-04-13 00:00:00.000000,Digital Marketing,7.0,2023,25-34 yo,3
c60b78dc74f202d95d41c292e0658f51,2022-07-21 00:00:00.000000,KUALA LUMPUR,55,Micro,Other Service Activities,3051.43,0,0,11,3129.8800000000006,2022-09-13 00:00:00.000000,Organic,54.0,2022,55-64 yo,0
c61ef3f93f188d2a0210a5d935349339,2023-01-23 00:00:00.000000,ALOR STAR,29,Small,Motor Vehicles Repair,4986.46,0,1,0,8137.7,2023-02-03 00:00:00.000000,Digital Marketing,11.0,2023,25-34 yo,3
c61fb760d1a041b4058bf75ce98f77a5,2021-01-29 00:00:00.000000,MELAKA,38,Small,F&B,5855.9,0,1,0,6259.77,2021-02-15 00:00:00.000000,Platform Partners,17.0,2021,35-44 yo,2
c622cf53ca133cb40e891f02e98c5f3b,2022-12-21 00:00:00.000000,BATU BERENDAM,43,Micro,Manufacturing,1763.73,0,1,0,2910.79,2023-01-26 00:00:00.000000,Employee Referrals,36.0,2022,35-44 yo,0
c6486001ce7e875f1382a0913147d015,2022-10-20 00:00:00.000000,SUNGAI BULOH,53,Small,Manufacturing,16121.3,0,1,0,19405.27,2022-11-02 00:00:00.000000,Digital Marketing,13.0,2022,45-54 yo,2
c655ebb7f2a9ab4ff3644f1c41ce47d6,2023-03-11 00:00:00.000000,IPOH,27,Medium,Storage,2395.12,0,1,0,2754.3,2023-03-20 00:00:00.000000,Digital Marketing,9.0,2023,25-34 yo,3
c656046a6ae0b9cf4884b3e232045510,2022-09-14 00:00:00.000000,BEMBAN,38,Small,F&B,2964.78,0,1,0,3129.88,2022-09-27 00:00:00.000000,Platform Partners,13.0,2022,35-44 yo,2
c6728cc665cd1d7da05148999b8ad9ff,2021-11-23 00:00:00.000000,KUALA LUMPUR,31,Small,F&B,960.31,0,1,0,938.96,2021-12-08 00:00:00.000000,Platform Partners,15.0,2021,25-34 yo,2
c673001aa9333d22013eeb5543269ed2,2022-10-23 00:00:00.000000,KERTEH,27,Small,Construction,2333.75,1,1,0,4068.85,2022-11-01 00:00:00.000000,Organic,9.0,2022,25-34 yo,2
c68783c99a460b1583a76b747ed4393b,2022-08-01 00:00:00.000000,GEORGETOWN,38,Small,Construction,12200.97,0,1,0,15649.41,2022-08-11 00:00:00.000000,Organic,10.0,2022,35-44 yo,2
c698a497ecde55e73ef7666d18903aee,2023-01-09 00:00:00.000000,KAJANG,24,Micro,F&B,2528.96,0,1,0,3223.78,2023-01-18 00:00:00.000000,Platform Partners,9.0,2023,18-24 yo,0
c69ece88f62c247e0d3b9309b8b5b5a4,2021-11-01 00:00:00.000000,SERDANG,35,Small,Motor Vehicles Repair,11404.96,0,1,0,9389.65,2022-04-27 00:00:00.000000,Offline Marketing,177.0,2021,35-44 yo,1
c6a5dc55a991125d187f3d4cc9e1049f,2022-06-27 00:00:00.000000,IPOH,33,Small,F&B,7517.7,0,1,0,14397.46,2022-07-19 00:00:00.000000,Platform Partners,22.0,2022,25-34 yo,2
c6e56db13befb8e80ad2863ef1d09dcb,2022-03-10 00:00:00.000000,GELUGOR,39,Micro,F&B,1081.64,0,2,0,938.96,2022-03-25 00:00:00.000000,Platform Partners,15.0,2022,35-44 yo,0
c6f09ba6a3e9185c608de7e7e2d1ca91,2022-09-06 00:00:00.000000,TELOK PANGLIMA GARANG,29,Small,Motor Vehicles Repair,5317.12,1,1,0,6478.86,2022-09-15 00:00:00.000000,Platform Partners,9.0,2022,25-34 yo,1
c70f5102bc0577c0b46aa9c604f7b2ff,2023-01-13 00:00:00.000000,PUNCAK ALAM,32,Small,Motor Vehicles Repair,22435.24,0,1,0,31298.83,2023-02-02 00:00:00.000000,Digital Marketing,20.0,2023,25-34 yo,3
c752bf540c40957d2dc8f57459ce6506,2022-08-22 00:00:00.000000,LANGKAWI,45,Small,F&B,4726.53,1,2,0,4694.82,2022-09-01 00:00:00.000000,Organic,10.0,2022,45-54 yo,2
c761416f549a3ba5ce652348b281b73b,2021-06-17 00:00:00.000000,KEPALA BATAS,28,Small,F&B,6993.4,0,1,0,8325.49,2021-06-28 00:00:00.000000,Platform Partners,11.0,2021,25-34 yo,2
c7641b05c181e90d294a27c9b8670ab0,2020-03-07 00:00:00.000000,PASIR GUDANG,42,Small,Motor Vehicles Repair,22755.13,0,1,0,68857.42,2023-10-13 00:00:00.000000,Organic,1315.0,2020,35-44 yo,1
c76ab65ea0e1aaae236c9ca94b230b92,2023-06-26 00:00:00.000000,DENGKIL,33,Small,Motor Vehicles Repair,3939.49,0,1,0,7918.6,2023-07-06 00:00:00.000000,Referral Partners,10.0,2023,25-34 yo,3
c76adfd4425ee63d898042deade4652b,2022-11-24 00:00:00.000000,SERI KEMBANGAN,52,Small,Storage,6568.28,0,1,0,8763.67,2022-12-13 00:00:00.000000,Brokers,19.0,2022,45-54 yo,2
c7749f19923029191360eedb86b504bd,2022-08-29 00:00:00.000000,PUCHONG,36,Small,Construction,3990.18,1,1,0,7824.71,2022-09-08 00:00:00.000000,Digital Marketing,10.0,2022,35-44 yo,2
c780e5a8ba89bc3ed196eb991bff4e41,2020-02-04 00:00:00.000000,SHAH ALAM,32,Micro,Education,2180.36,0,1,0,2503.91,2020-02-10 00:00:00.000000,Referral Partners,6.0,2020,25-34 yo,0
c7a59f692d6276ea2bd60ffa49cbc862,2019-01-11 00:00:00.000000,TRIANG,34,Medium,Financial Services,47619.60999999999,0,9,0,11163.25,2020-02-10 00:00:00.000000,Organic,395.0,2019,25-34 yo,2
c7d0e372707c113ecc849bc99cd33991,2023-07-27 00:00:00.000000,SKUDAI,30,Small,Motor Vehicles Repair,6687.84,0,1,0,15837.21,2023-08-14 00:00:00.000000,Digital Marketing,18.0,2023,25-34 yo,3
c7ee6ed59697058decc93bae8a228eb7,2023-02-07 00:00:00.000000,PERAI,39,Small,Motor Vehicles Repair,5584.76,0,1,0,5852.88,2023-03-06 00:00:00.000000,Organic,27.0,2023,35-44 yo,3
c83657c369d90cf0058c9c3315de0602,2023-02-15 00:00:00.000000,PUCHONG,33,Small,F&B,12908.6,0,2,0,14804.35,2023-03-27 00:00:00.000000,Organic,40.0,2023,25-34 yo,3
